,team2_id,team2_score,team1_id,team1_score,WLoc,num_ot,team2_position,team1_position,team2_seed,team1_seed,strongseed,weakseed,team2_region,team1_region,slot,team2_teamname,team1_teamname,season,host,host_lat,host_long,team2_lat,team2_long,team1_lat,team1_long,team2_coach_id,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_wins,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,team1_coach_id,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_wins,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_ap_final,team2_ap_preseason,team2_coaches_before_final,team2_coaches_preseason,team1_ap_final,team1_ap_preseason,team1_coaches_before_final,team1_coaches_preseason,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,game_id,result
1027,1332,75,1348,72,N,0,Y03,Y11,3,11,3,11,Y,Y,R2Y3,Oregon,Rhode Island,2017,providence,41.8236,-71.4222,44.044515,-123.07398,41.481616,-71.531052,dana-altman-1,4,12,2,2,0,0,183,69,593,312,29,5,29,5,dan-hurley-1,0,0,0,0,0,0,86,73,124,96,24,9,24,9,5,5,3,5,,23,,24,54.80274443,37.86666667,70.60606061,17.73399015,45.81280788,31.11111111,71.51162791,9.862778731,39.1440501,37.15170279,58.39653304,48.59335038,0.094765937,0.068442066,50.63593005,33.7860781,65.48431105,16.41285956,45.85448393,29.01960784,70.78507079,7.949125596,31.88955062,30.14184397,51.55502392,46.8115942,0.095847013,0.078336501,68.7979,66.6161,113.722,117.752,95.081,93.9502,67.5737,66.2594,108.418,110.076,95.7876,94.8164,2017-1332-1348,0
1028,1376,88,1181,81,N,0,W07,W02,7,2,2,7,W,W,R2W2,South Carolina,Duke,2017,st_louis,38.6272,-90.1978,34.006153,-81.037739,36.00159,-78.94226,frank-martin-1,0,4,0,1,0,0,92,73,209,127,22,10,22,10,mike-krzyzewski-1,32,32,23,23,12,12,997,270,1070,329,27,8,27,8,,,6,,14,1,13,1,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,53.79746835,37.59791123,75.82278481,10.44577512,48.76912841,29.46127946,70.01545595,6.803797468,37.73399015,28.32618026,47.31404959,46.47577093,0.084808694,0.068010837,69.4781,68.0273,101.288,105.558,91.2976,88.5558,69.7368,67.7993,115.574,121.074,100.308,95.9922,2017-1376-1181,0
1029,1417,79,1153,67,N,0,Z03,Z06,3,6,3,6,Z,Z,R2Z3,UCLA,Cincinnati,2017,oklahoma_city,35.4822,-97.535,34.068892,-118.443901,39.131159,-84.51428,steve-alford-1,2,9,2,3,0,0,94,44,479,250,29,4,29,4,mick-cronin-1,6,8,1,1,0,0,236,134,305,158,29,5,29,5,3,16,9,20,15,,22,25,58.78833209,40.5204461,74.47916667,12.75985663,45.01792115,36.2244898,67.14031972,4.338070307,37.63992537,35.97980725,63.7017071,47.03947368,0.081797521,0.087466656,52.12851406,34.92957746,68.02507837,15.06129597,40.8056042,33.53383459,73.74301676,7.951807229,36.31713555,36.80132817,59.19732441,52.39477504,0.113351499,0.053692815,74.8337,73.0361,120.722,122.716,101.061,99.8371,65.5413,63.5784,112.978,114.704,91.9132,91.5371,2017-1417-1153,0
1030,1211,61,1452,58,N,0,X01,X04,1,4,1,4,X,X,R3X1,Gonzaga,West Virginia,2017,chicago,41.8369,-87.6847,47.668144,-117.403062,39.63468,-79.953926,mark-few-1,17,17,6,6,0,0,498,112,498,112,32,1,32,1,bob-huggins-1,7,22,3,7,1,2,227,118,745,304,26,8,26,8,4,14,2,13,11,20,11,18,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,50.55478502,36.14627286,67.80072904,13.93514461,46.62576687,34.92307692,67.54966887,9.153952843,33.02368788,36.29257398,57.70791075,54.01844532,0.142783469,0.076852292,70.8928,69.8943,119.293,120.723,86.2747,87.6821,71.479,69.743,112.338,116.51,91.646,89.6984,2017-1211-1452,0
1031,1242,98,1345,66,N,0,Y01,Y04,1,4,1,4,Y,Y,R3Y1,Kansas,Purdue,2017,louisville,38.25,-85.7667,38.957351,-95.24587,40.428206,-86.914435,bill-self-1,13,18,8,11,2,2,413,87,620,192,28,4,28,4,matt-painter-1,8,9,2,2,0,0,263,141,288,146,25,7,25,7,1,3,4,2,13,15,15,15,53.18979266,40.4934688,66.57342657,11.45038168,45.03816794,35.71428571,71.12211221,9.649122807,35.4606279,33.43495935,55.07399577,49.93939394,0.095948655,0.097677459,52.46753247,40.62059238,76.36932707,6.102212052,45.84286804,32.25806452,71.23595506,8.917748918,38.03648069,33.18042813,64.87695749,49.07521578,0.07361855,0.090810906,71.434,70.0876,114.544,120.844,100.058,94.8803,70.0958,68.7679,112.986,116.91,94.7687,92.7221,2017-1242-1345,0
1032,1332,69,1276,68,N,0,Y03,Y07,3,7,3,7,Y,Y,R3Y2,Oregon,Michigan,2017,louisville,38.25,-85.7667,44.044515,-123.07398,42.276138,-83.743132,dana-altman-1,4,12,2,2,0,0,183,69,593,312,29,5,29,5,john-beilein-1,6,10,2,4,1,1,213,134,506,309,24,11,24,11,5,5,3,5,,,17,,54.80274443,37.86666667,70.60606061,17.73399015,45.81280788,31.11111111,71.51162791,9.862778731,39.1440501,37.15170279,58.39653304,48.59335038,0.094765937,0.068442066,56.37254902,37.99283154,77.44755245,7.318952234,50,37.71428571,67.97642436,7.941176471,45.0726979,28.79868349,52.18365062,45.45454545,0.091189395,0.066112311,68.7979,66.6161,113.722,117.752,95.081,93.9502,63.7952,62.6075,116.14,121.306,102.043,99.543,2017-1332-1276,0
1033,1462,73,1112,71,N,0,X11,X02,11,2,2,11,X,X,R3X2,Xavier,Arizona,2017,chicago,41.8369,-87.6847,39.149291,-84.477648,32.232071,-110.950769,chris-mack-1,6,6,3,3,0,0,183,90,183,90,21,13,21,13,sean-miller-1,5,9,4,6,0,0,218,65,338,112,30,4,30,4,,7,18,8,7,10,7,11,51.95758564,33.99715505,68.76574307,7.851596204,52.54529767,33.82352941,69.9376947,10.60358891,36.44375324,39.2239119,57.64840183,55.56844548,0.089582306,0.093439918,51.04086353,39.75694444,75.78125,8.921330089,47.85077048,30.61797753,68.95943563,7.864302236,30.75280299,36.6066838,52.63748597,53.21782178,0.081710681,0.070349838,68.3481,67.0192,108.762,114.864,103.983,99.5017,67.3107,65.5609,113.069,117.576,97.3254,94.8614,2017-1462-1112,0
1034,1196,84,1458,83,N,1,W04,W08,4,8,4,8,W,W,R3W1,Florida,Wisconsin,2017,philadelphia,39.95,-75.1667,29.638248,-82.361195,43.073858,-89.405356,michael-white-1,0,0,0,0,0,0,45,23,146,63,24,8,24,8,greg-gard-1,1,1,1,1,0,0,40,17,40,17,25,9,25,9,17,,10,,24,9,16,10,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,51.1589404,35.4519774,64.26282051,9.882747069,42.04355109,37.52122241,73.68421053,8.526490066,36.9519833,33.034212,51.78365938,45.64315353,0.10599337,0.0809993,70.5465,68.6621,109.945,115.869,93.6834,89.4916,64.7386,63.0938,110.698,114.114,93.3348,90.8938,2017-1196-1458,0
1035,1246,86,1417,75,N,0,Z02,Z03,2,3,2,3,Z,Z,R3Z2,Kentucky,UCLA,2017,anaheim,33.8361,-117.8897,38.028081,-84.510698,34.068892,-118.443901,john-calipari-1,6,17,5,12,4,6,246,52,691,192,29,5,29,5,steve-alford-1,2,9,2,3,0,0,94,44,479,250,29,4,29,4,8,2,5,4,3,16,9,20,53.42178771,35.24096386,69.56521739,13.03703704,47.92592593,30.94512195,67.05035971,7.053072626,31.67938931,32.70189432,51.85185185,43.17647059,0.080559486,0.063239196,58.78833209,40.5204461,74.47916667,12.75985663,45.01792115,36.2244898,67.14031972,4.338070307,37.63992537,35.97980725,63.7017071,47.03947368,0.081797521,0.087466656,74.9612,72.7197,114.198,119.203,95.3327,92.3723,74.8337,73.0361,120.722,122.716,101.061,99.8371,2017-1246-1417,0
1036,1314,92,1139,80,N,0,Z01,Z04,1,4,1,4,Z,Z,R3Z1,North Carolina,Butler,2017,anaheim,33.8361,-117.8897,35.912165,-79.050969,39.840662,-86.171791,roy-williams-1,12,26,8,17,4,8,392,115,810,216,27,7,27,7,chris-holtmann-1,2,2,0,0,0,0,68,30,112,84,23,8,23,8,6,6,1,6,18,,19,,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,54.59558824,36.34969325,73.96825397,8.397683398,50.96525097,33.44,70.14446228,7.8125,37.47126437,37.62793498,49.21780987,43.01221167,0.092296473,0.07316767,72.1311,70.5369,116.337,122.118,98.192,94.0911,66.9222,65.1569,112.888,118.033,101.51,97.0702,2017-1314-1139,0
1037,1376,70,1124,50,N,0,W07,W03,7,3,3,7,W,W,R3W2,South Carolina,Baylor,2017,philadelphia,39.95,-75.1667,34.006153,-81.037739,31.545956,-97.119359,frank-martin-1,0,4,0,1,0,0,92,73,209,127,22,10,22,10,scott-drew-1,6,6,3,3,0,0,277,179,297,190,25,7,25,7,,,6,,9,,12,,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,52.47349823,35.34482759,71.16040956,13.24561404,44.21052632,31.43812709,72.34848485,9.80565371,33.87850467,34.40736479,60.20025031,58.23699422,0.07920003,0.08218871,69.4781,68.0273,101.288,105.558,91.2976,88.5558,64.7605,62.9174,110.859,117.351,97.5262,92.3224,2017-1376-1124,0
1038,1211,83,1462,59,N,0,X01,X11,1,11,1,11,X,X,R4X1,Gonzaga,Xavier,2017,chicago,41.8369,-87.6847,47.668144,-117.403062,39.149291,-84.477648,mark-few-1,17,17,6,6,0,0,498,112,498,112,32,1,32,1,chris-mack-1,6,6,3,3,0,0,183,90,183,90,21,13,21,13,4,14,2,13,,7,18,8,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,51.95758564,33.99715505,68.76574307,7.851596204,52.54529767,33.82352941,69.9376947,10.60358891,36.44375324,39.2239119,57.64840183,55.56844548,0.089582306,0.093439918,70.8928,69.8943,119.293,120.723,86.2747,87.6821,68.3481,67.0192,108.762,114.864,103.983,99.5017,2017-1211-1462,0
1039,1332,74,1242,60,N,0,Y03,Y01,3,1,1,3,Y,Y,R4Y1,Oregon,Kansas,2017,louisville,38.25,-85.7667,44.044515,-123.07398,38.957351,-95.24587,dana-altman-1,4,12,2,2,0,0,183,69,593,312,29,5,29,5,bill-self-1,13,18,8,11,2,2,413,87,620,192,28,4,28,4,5,5,3,5,1,3,4,2,54.80274443,37.86666667,70.60606061,17.73399015,45.81280788,31.11111111,71.51162791,9.862778731,39.1440501,37.15170279,58.39653304,48.59335038,0.094765937,0.068442066,53.18979266,40.4934688,66.57342657,11.45038168,45.03816794,35.71428571,71.12211221,9.649122807,35.4606279,33.43495935,55.07399577,49.93939394,0.095948655,0.097677459,68.7979,66.6161,113.722,117.752,95.081,93.9502,71.434,70.0876,114.544,120.844,100.058,94.8803,2017-1332-1242,0
1040,1314,75,1246,73,N,0,Z01,Z02,1,2,1,2,Z,Z,R4Z1,North Carolina,Kentucky,2017,anaheim,33.8361,-117.8897,35.912165,-79.050969,38.028081,-84.510698,roy-williams-1,12,26,8,17,4,8,392,115,810,216,27,7,27,7,john-calipari-1,6,17,5,12,4,6,246,52,691,192,29,5,29,5,6,6,1,6,8,2,5,4,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,53.42178771,35.24096386,69.56521739,13.03703704,47.92592593,30.94512195,67.05035971,7.053072626,31.67938931,32.70189432,51.85185185,43.17647059,0.080559486,0.063239196,72.1311,70.5369,116.337,122.118,98.192,94.0911,74.9612,72.7197,114.198,119.203,95.3327,92.3723,2017-1314-1246,0
1041,1376,77,1196,70,N,0,W07,W04,7,4,4,7,W,W,R4W1,South Carolina,Florida,2017,philadelphia,39.95,-75.1667,34.006153,-81.037739,29.638248,-82.361195,frank-martin-1,0,4,0,1,0,0,92,73,209,127,22,10,22,10,michael-white-1,0,0,0,0,0,0,45,23,146,63,24,8,24,8,,,6,,17,,10,,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,49.91721854,36.25730994,72.64397906,12.25296443,45.45454545,30.70325901,70.6539075,7.781456954,36.15221987,31.54761905,47.47356052,40.58355438,0.10642684,0.076521777,69.4781,68.0273,101.288,105.558,91.2976,88.5558,70.5465,68.6621,109.945,115.869,93.6834,89.4916,2017-1376-1196,0
1042,1211,77,1376,73,N,0,X01,W07,1,7,1,7,X,W,R5WX,Gonzaga,South Carolina,2017,houston,29.7604,-95.3698,47.668144,-117.403062,34.006153,-81.037739,mark-few-1,17,17,6,6,0,0,498,112,498,112,32,1,32,1,frank-martin-1,0,4,0,1,0,0,92,73,209,127,22,10,22,10,4,14,2,13,,,6,,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,44.9752883,33.38735818,69.22024624,10.62441752,45.29356943,29.58257713,71.14624506,9.225700165,33.6974331,33.92857143,51.19680851,44.83821263,0.111547436,0.086506175,70.8928,69.8943,119.293,120.723,86.2747,87.6821,69.4781,68.0273,101.288,105.558,91.2976,88.5558,2017-1211-1376,0
1043,1314,77,1332,76,N,0,Z01,Y03,1,3,1,3,Z,Y,R5YZ,North Carolina,Oregon,2017,houston,29.7604,-95.3698,35.912165,-79.050969,44.044515,-123.07398,roy-williams-1,12,26,8,17,4,8,392,115,810,216,27,7,27,7,dana-altman-1,4,12,2,2,0,0,183,69,593,312,29,5,29,5,6,6,1,6,5,5,3,5,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,54.80274443,37.86666667,70.60606061,17.73399015,45.81280788,31.11111111,71.51162791,9.862778731,39.1440501,37.15170279,58.39653304,48.59335038,0.094765937,0.068442066,72.1311,70.5369,116.337,122.118,98.192,94.0911,68.7979,66.6161,113.722,117.752,95.081,93.9502,2017-1314-1332,0
1044,1314,71,1211,65,N,0,Z01,X01,1,1,1,1,Z,X,R6CH,North Carolina,Gonzaga,2017,houston,29.7604,-95.3698,35.912165,-79.050969,47.668144,-117.403062,roy-williams-1,12,26,8,17,4,8,392,115,810,216,27,7,27,7,mark-few-1,17,17,6,6,0,0,498,112,498,112,32,1,32,1,6,6,1,6,4,14,2,13,51.14904793,36.65644172,70.65368567,8.952702703,46.70608108,34.24124514,71.98697068,10.1116218,29.97701149,39.43734015,59.03732809,47.24602203,0.093759647,0.087062529,58.35889571,38.1933439,73.78378378,10.69868996,39.95633188,30,65.77437859,6.671779141,32.60981912,31.7775571,52.79441118,42.91497976,0.100877873,0.073521161,72.1311,70.5369,116.337,122.118,98.192,94.0911,70.8928,69.8943,119.293,120.723,86.2747,87.6821,2017-1314-1211,0
1045,1382,65,1417,58,N,0,W11a,W11b,11,11,11,11,W,W,W11,St Bonaventure,UCLA,2018,dayton,39.7594,-84.1917,42.07863,-78.47586,34.068892,-118.443901,mark-schmidt-1,1,1,0,0,0,0,191,151,273,241,25,7,25,7,steve-alford-1,4,11,3,4,0,0,116,56,501,262,20,11,20,11,,,,,,21,,18,48.53420195,39.80738363,75.37212449,11.11111111,49.56521739,32.07301173,71.65021157,10.01628664,33.65748244,42.56381798,53.90995261,56.78524374,0.09873688,0.075164561,51.31244708,38.31417625,72.19858156,10.12145749,47.36842105,34.9382716,70.03311258,6.858594412,39.86761711,39.60880196,53.200883,51.15207373,0.078142097,0.081131139,69.2,69.2,112.3,111.1,101.1,101.1,71.5,70.5,116.4,111.9,102.1,104.1,2018-1382-1417,0
1046,1347,71,1254,61,N,0,W16b,W16a,16,16,16,16,W,W,W16,Radford,Long Island,2018,dayton,39.7594,-84.1917,37.136914,-80.549731,40.690134,-73.980872,mike-jones-7,0,0,0,0,0,0,115,115,115,115,22,12,22,12,derek-kellogg-1,1,2,0,0,0,0,17,16,172,153,17,16,17,16,,,,,,,,,47.30368969,35.10028653,73.33333333,8.950914341,48.41193455,34.15384615,76.08286252,9.933774834,39.77207977,38.48431024,51.00671141,49.79310345,0.097966706,0.083417195,52.3364486,34.84646195,69.63562753,7.630227439,50.40352164,32.7247191,69.36936937,7.561597281,38.88888889,34.31325301,46.40820981,47.06521739,0.076645509,0.090808266,63.3,62.7,103.6,104,103.6,100.5,72.5,71.4,103.3,105.5,111.1,105.5,2018-1347-1254,0
1047,1393,60,1113,56,N,0,X11b,X11a,11,11,11,11,X,X,X11,Syracuse,Arizona St,2018,dayton,39.7594,-84.1917,43.037587,-76.135062,33.421922,-111.940011,jim-boeheim-1,32,32,17,17,5,5,1024,370,1024,370,20,13,20,13,bobby-hurley-1,1,2,0,0,0,0,49,46,91,66,19,11,19,11,,,,,,,,,46.65551839,32.16666667,74.06380028,17.9337232,44.83430799,32.8320802,74.25569177,8.779264214,33.40757238,43.75,48.2023968,73.96121884,0.110451279,0.096124962,53.29719964,36.39947438,73.81864623,9.87544484,50.35587189,34.18230563,72.39669421,9.846431798,40.73875803,39.89304813,50.6343714,57.12545676,0.089921319,0.07361206,64.5,63.4,107.7,103,94.1,98.3,72.6,71.6,117.7,114.1,102.9,103.3,2018-1393-1113,0
1048,1411,64,1300,46,N,0,Z16b,Z16a,16,16,16,16,Z,Z,Z16,TX Southern,NC Central,2018,dayton,39.7594,-84.1917,29.722468,-95.361961,35.974237,-78.898602,mike-davis-6,3,8,0,1,0,1,114,88,351,240,15,19,15,19,levelle-moton-1,3,3,0,0,0,0,170,118,170,118,18,15,18,15,,,,,,,,,48.68735084,36.33879781,71.86046512,9.171800137,49.48665298,37.0523416,66.7638484,10.58074781,36.80241327,33.19615912,47.49430524,54.43548387,0.076468753,0.072444082,51.86412593,33.21364452,68.18181818,9.558160505,48.15148783,33.08931186,72.4025974,7.53935377,31.57596372,38.11383929,56.72009864,54.21052632,0.06870654,0.073444922,72.5,71.6,105.3,106.4,112.9,109.3,67.8,64.9,98.2,103.5,110.9,103.5,2018-1411-1300,0
1049,1348,83,1328,78,N,1,X07,X10,7,10,7,10,X,X,R1X7,Rhode Island,Oklahoma,2018,pittsburgh,40.4417,-80,41.481616,-71.531052,35.208152,-97.445692,dan-hurley-1,1,1,0,0,0,0,112,81,150,104,25,7,25,7,lon-kruger-1,4,17,2,5,1,2,140,90,619,394,18,13,18,13,25,,,,,,,,51.08777194,34.99197432,70.68676717,9.536082474,50.25773196,33.07086614,73.38235294,7.426856714,31.85071575,30.38277512,54.39377086,48.47277556,0.107923981,0.080043619,53.39558574,36.3190184,74.84848485,11.07738998,49.46889226,36.06138107,70.6864564,11.54499151,40.89312594,37.23809524,50.48648649,48.71520343,0.085079319,0.087998707,69.2,68.7,111.7,109.9,97.3,98,76.8,75.8,115.1,109.9,100.7,105.9,2018-1348-1328,0
1050,1242,76,1335,60,N,0,X01,X16,1,16,1,16,X,X,R1X1,Kansas,Penn,2018,wichita,37.6889,-97.3361,38.957351,-95.24587,39.951002,-75.193618,bill-self-1,14,19,9,12,2,2,443,95,650,200,27,7,27,7,steve-donahue-1,0,3,0,1,0,0,48,40,248,254,24,8,24,8,9,4,3,3,,,,,56.53621982,40.25670945,70,10.97372488,48.14528594,32.67080745,71.97696737,10.07493755,41.64237123,38.351596,56.4453125,48.64559819,0.094340117,0.080084277,53.65853659,34.73132372,66.34146341,7.044534413,48.09716599,29.63576159,73.7649063,8.536585366,41.71678513,32.84393692,55.55555556,39.58602846,0.081130447,0.073510461,70.1,68.4,120.9,116,97.7,101.4,70.1,68.9,103.6,105.4,99.9,96.8,2018-1242-1335,0
1051,1211,68,1422,64,N,0,Z04,Z13,4,13,4,13,Z,Z,R1Z4,Gonzaga,UNC Greensboro,2018,boise,43.6167,-116.2,47.668144,-117.403062,36.067503,-79.809844,mark-few-1,18,18,7,7,1,1,533,117,533,117,30,4,30,4,wes-miller-1,0,0,0,0,0,0,112,109,112,109,27,7,27,7,6,18,10,19,,,,,58.77680699,37.40920097,72.24806202,9.85915493,43.27073552,35.54301834,71.79487179,7.069102462,39.61630695,35.68193256,51.00095329,46.33540373,0.091397569,0.071782566,50.86119554,35.51847437,70.12448133,12.72727273,46.95187166,32.45749614,73.38709677,7.396149949,45.94742607,40.89759798,54,48.69029276,0.109191908,0.1020396,69.4,69,119.8,120,95.1,95.1,66.1,65,105.7,106.8,96.6,94,2018-1211-1422,0
1052,1181,89,1233,67,N,0,X02,X15,2,15,2,15,X,X,R1X2,Duke,Iona,2018,pittsburgh,40.4417,-80,36.00159,-78.94226,40.927107,-73.785635,mike-krzyzewski-1,33,33,23,23,12,12,1024,278,1097,337,26,7,26,7,tim-cluess-1,4,4,0,0,0,0,182,91,182,91,20,13,20,13,5,1,4,1,,,,,55.64821835,37.79310345,70.82748948,13.18926975,44.78390462,32.09242619,73.875803,6.747536012,35.46966732,36.72795851,57.34126984,55.69917744,0.105386168,0.081589291,51.21338912,38.80778589,73.85620915,7.651515152,51.43939394,35.52447552,66.16161616,7.782426778,40.75359445,35.13513514,56.49838883,51.55412647,0.093045474,0.069368724,71,70,122.6,118.7,93.5,97.3,71.6,70.7,110.3,109.5,107.4,104.2,2018-1181-1233,0
1053,1397,73,1460,47,N,0,Y03,Y14,3,14,3,14,Y,Y,R1Y3,Tennessee,Wright St,2018,dallas,32.7767,-96.797,35.955093,-83.929696,39.780634,-84.064881,rick-barnes-1,0,22,0,6,0,1,56,43,660,357,25,8,25,8,scott-nagy-1,0,3,0,0,0,0,45,21,235,184,25,9,25,9,13,,16,,,,,,46.97217676,38.37037037,75.61327561,12.81385281,46.14718615,31.91489362,71.22302158,8.919803601,35.58249868,36.29343629,62.66506603,48.04845222,0.092933896,0.08310435,47.95321637,34.00621118,71.94570136,6.74676525,45.56377079,34.92286115,71.37546468,7.769423559,34.98098859,39.72144847,53.34174023,51.07816712,0.093851295,0.084065852,67.3,66.2,114.8,109.7,92.7,97.9,69.7,68.2,101.1,101.4,98.3,94.1,2018-1397-1460,0
1054,1326,81,1355,73,N,0,Z05,Z12,5,12,5,12,Z,Z,R1Z5,Ohio St,S Dakota St,2018,boise,43.6167,-116.2,39.998389,-83.009001,44.31942,-96.783415,chris-holtmann-1,0,3,0,1,0,0,24,8,138,93,24,8,24,8,tj-otzelberger-1,1,1,0,0,0,0,46,23,46,23,28,6,28,6,17,,21,,,,,,55.12195122,35.29411765,72.63339071,11.62579473,45.9582198,34.62603878,70.32136106,6.829268293,33.2247557,39.60504663,52.79642058,50.52910053,0.088405382,0.07603779,51.15830116,39.17396746,76.40791476,5.620805369,49.83221477,33.79501385,71.37014315,8.204633205,43.54223433,37.72204807,45.55160142,42.95942721,0.066676562,0.06713325,67.5,66.4,116.2,111.3,95,97.9,72.1,70.3,114.6,114.1,104,103.4,2018-1326-1355,0
1055,1104,86,1439,83,N,0,W09,W08,9,8,8,9,W,W,R1W8,Alabama,Virginia Tech,2018,pittsburgh,40.4417,-80,33.2144,-87.545766,37.237477,-80.434849,avery-johnson-1,0,0,0,0,0,0,56,45,56,45,19,15,19,15,buzz-williams-1,1,6,0,3,0,0,74,59,227,145,21,11,21,11,,,,25,,,,,53.22847682,32.43647235,67.22365039,14.85623003,46.80511182,31.93504736,68.07639836,10.59602649,35.64198189,37.11702662,49.53488372,48.05352798,0.091218637,0.093729242,57.28782288,38.51444292,70.95310136,6.691109074,48.57928506,34.46601942,69.81818182,11.16236162,40.14356709,43.02872063,58.60155383,54.17690418,0.081303956,0.075559655,70.3,68.8,108.5,102.8,94.6,99.7,70,68.7,115,112.2,98.4,101.4,2018-1104-1439,0
1056,1138,89,1112,68,N,0,Y13,Y04,13,4,4,13,Y,Y,R1Y4,Buffalo,Arizona,2018,boise,43.6167,-116.2,43.000416,-78.78919,32.232071,-110.950769,nate-oats-1,1,1,0,0,0,0,63,38,63,38,26,8,26,8,sean-miller-1,6,10,5,7,0,0,247,73,367,120,27,7,27,7,,,,,15,3,,5,54.12772586,37.19298246,69.59876543,10.89108911,47.6770754,33.33333333,74.00497512,9.813084112,39.97194951,34.05323958,54.59032577,44.24882629,0.083220005,0.075912883,56.6539924,37.66025641,76.02739726,12.05287714,47.43390358,35.19313305,73.21711569,6.844106464,32.18153687,35.21410579,52.95918367,50.23364486,0.071285834,0.08858003,73.9,72.8,114.3,113.5,103.8,102.4,68.8,67.3,119,115.9,99.6,101.9,2018-1138-1112,0
1057,1276,61,1285,47,N,0,Z03,Z14,3,14,3,14,Z,Z,R1Z3,Michigan,Montana,2018,wichita,37.6889,-97.3361,42.276138,-83.743132,46.861074,-113.98294,john-beilein-1,7,11,3,5,1,1,243,142,536,317,28,7,28,7,travis-decuire-1,0,0,0,0,0,0,83,48,83,48,26,7,26,7,7,,2,,,,,,54.33996383,36.30952381,65.70458404,8.228840125,47.02194357,34.23913043,71.45454545,9.945750452,43.16546763,30.19693654,54.74613687,45.12040558,0.09335356,0.061791166,51.89873418,34.13173653,71.54811715,9.106830123,46.14711033,35.29411765,72.27011494,8.78629933,27.1691974,32.26571767,45.73732719,43.53268428,0.109615833,0.07049981,65.4,64.4,115.9,111.2,92.7,96.5,69.9,68,110.1,110,99.3,96.8,2018-1276-1285,0
1058,1246,78,1172,73,N,0,Y05,Y12,5,12,5,12,Y,Y,R1Y5,Kentucky,Davidson,2018,boise,43.6167,-116.2,38.028081,-84.510698,35.500006,-80.845236,john-calipari-1,7,18,6,13,4,6,273,63,718,203,24,10,24,10,bob-mckillop-1,8,8,1,1,0,0,554,339,554,339,21,11,21,11,,5,17,4,,,,,50.8650519,36.06237817,69.68973747,13.93786734,48.3627204,29.91944764,68.97590361,8.92733564,26.20020429,42.18446602,49.56521739,52.63157895,0.080244515,0.081925028,56.76251331,39.13043478,79.72972973,6.176470588,50,35.23178808,67.71653543,8.51970181,48.20739106,42.53521127,61.6,52.31958763,0.072611646,0.07213706,69.8,68.6,116.4,109.6,96,100.6,65,64.2,117.4,116.2,102.5,102.2,2018-1246-1172,0
